,age,income,expenses,score,purchases,savings,loan_amount,tenure,debt_ratio,gender,plan,region,education,marital_status,employment,device,channel,subscription_type
845,30.4,74174.58,39062.04,597.0,12,20118.76,133985.08,5.2,0.25,M,standard,East,bachelor,single,student,desktop,online,paid
846,33.2,84018.46,45223.67,665.0,21,14727.84,168212.82,17.6,0.16,O,standard,Central,bachelor,married,retired,tablet,online,paid
847,26.8,69084.23,48528.19,637.0,14,19021.94,94358.73,7.2,0.25,M,standard,North,bachelor,single,employed,desktop,online,paid
848,39.0,70657.35,52928.46,629.0,22,12344.69,126118.71,3.0,0.55,F,standard,East,highschool,divorced,employed,mobile,branch,paid
849,28.3,77701.47,36981.44,432.0,19,10503.55,135923.75,29.5,0.08,M,basic,North,highschool,single,employed,mobile,online,paid
850,37.7,85020.8,38329.77,605.0,28,12931.18,144038.66,20.6,0.27,M,premium,West,highschool,single,unemployed,mobile,online,paid
851,24.7,75567.36,43887.22,511.0,20,20406.71,86149.02,10.4,0.32,M,basic,West,bachelor,married,employed,desktop,online,paid
852,31.1,73628.14,48404.24,634.0,35,20029.78,106702.29,1.8,0.07,M,premium,West,highschool,single,retired,desktop,online,free
853,11.6,62013.41,38674.72,846.0,21,620.53,134503.68,21.7,0.35,F,standard,East,bachelor,single,unemployed,mobile,callcenter,paid
854,30.6,69409.2,46901.41,562.0,21,13401.87,116267.82,11.4,0.34,M,basic,South,highschool,single,employed,desktop,online,paid
855,36.2,61748.98,40407.0,637.0,24,10573.55,74376.34,11.7,0.53,M,basic,East,bachelor,single,employed,desktop,online,paid
856,28.7,38966.52,44159.75,532.0,12,15396.93,124625.81,20.1,0.33,M,standard,South,doctorate,single,unemployed,mobile,online,paid
857,26.5,61028.1,35677.23,648.0,22,17827.4,109364.73,6.4,0.34,M,basic,North,highschool,single,employed,mobile,online,free
858,19.3,74630.18,44172.09,675.0,16,8380.51,95785.31,17.3,0.13,M,basic,East,bachelor,single,employed,mobile,online,paid
859,54.3,60023.66,42656.87,624.0,16,10942.28,54689.6,8.1,0.5,M,standard,East,bachelor,single,employed,desktop,online,paid
860,26.7,77917.78,16270.84,500.0,13,28403.26,95878.5,27.9,0.41,F,standard,Central,bachelor,married,student,mobile,branch,paid
861,40.6,60976.37,33901.36,748.0,19,17505.05,84092.45,16.7,0.26,M,basic,West,master,single,employed,desktop,online,paid
862,30.8,68499.07,49336.19,683.0,19,11636.77,184764.42,12.0,0.12,O,standard,East,highschool,married,retired,desktop,online,paid
863,25.8,87079.39,50119.68,536.0,20,16813.02,196941.17,8.1,0.13,O,standard,East,bachelor,married,employed,mobile,branch,trial
864,29.3,66828.08,35503.75,568.0,13,12343.88,119717.35,7.1,0.1,M,basic,West,master,single,employed,desktop,callcenter,paid
865,23.2,74262.67,32740.43,468.0,16,17651.49,120901.33,18.7,0.13,M,basic,North,master,married,employed,desktop,online,free
866,32.0,81703.17,27117.51,670.0,29,10551.52,94886.9,16.6,0.39,M,basic,East,bachelor,single,employed,mobile,online,free
867,53.9,55965.69,41043.33,450.0,21,16751.97,136089.31,24.9,0.17,M,standard,East,highschool,married,unemployed,tablet,branch,paid
868,46.1,64959.91,40389.25,422.0,14,20066.15,105181.98,7.8,0.3,F,premium,North,master,single,employed,mobile,branch,trial
869,56.0,70270.33,41514.36,601.0,17,10126.55,118019.39,2.1,0.3,M,premium,North,highschool,married,retired,tablet,branch,paid
870,36.6,62917.71,38149.31,679.0,14,19795.5,158182.0,20.9,0.32,M,standard,North,master,single,employed,desktop,online,trial
871,47.0,49175.86,27050.99,661.0,18,26494.64,178622.18,21.2,0.19,M,standard,South,bachelor,married,employed,mobile,online,paid
872,13.7,55800.02,27759.23,589.0,25,15444.79,111164.03,15.8,0.02,M,basic,East,master,single,student,desktop,branch,trial
873,27.4,65139.33,42046.21,584.0,15,16071.35,78697.86,25.3,0.61,F,premium,North,highschool,married,student,desktop,online,paid
874,40.3,93181.12,43709.28,618.0,21,19306.07,168430.14,27.4,0.44,M,standard,East,bachelor,single,student,desktop,online,paid
875,20.8,70255.18,44399.72,603.0,19,9746.85,114331.57,30.0,0.27,M,premium,East,highschool,married,student,mobile,online,paid
876,26.6,73067.41,29892.2,668.0,23,20058.61,169932.01,25.1,0.26,F,basic,East,master,single,employed,desktop,branch,paid
877,53.9,70005.93,42225.27,536.0,25,19232.48,52703.67,17.7,0.15,F,standard,East,master,married,retired,mobile,branch,free
878,25.5,82017.19,41101.72,625.0,18,16365.3,148842.33,3.9,0.17,M,premium,West,bachelor,married,employed,desktop,callcenter,free
879,36.6,92412.95,57116.2,558.0,16,20699.03,143401.97,22.2,0.4,O,basic,North,bachelor,married,unemployed,mobile,online,paid
880,45.2,80207.35,40738.53,660.0,24,7473.02,75121.3,28.5,0.2,M,basic,North,master,single,retired,mobile,online,paid
881,27.7,43571.75,54396.22,636.0,18,17745.04,124033.96,20.6,0.02,M,standard,West,bachelor,married,student,desktop,online,paid
882,36.5,65249.42,39489.14,731.0,31,14215.1,146471.64,14.9,0.2,M,standard,East,bachelor,married,employed,mobile,online,free
883,30.8,69214.82,42881.81,479.0,19,14205.91,123471.1,22.7,0.47,M,standard,East,doctorate,single,employed,desktop,online,paid
884,50.9,65671.49,42848.39,557.0,16,17839.13,103582.83,14.7,0.28,M,standard,East,master,single,employed,mobile,online,paid
885,-3.4,77349.83,26951.08,574.0,25,17360.77,125013.39,21.7,0.56,F,basic,West,bachelor,single,employed,mobile,online,paid
886,31.8,51326.07,36209.09,690.0,20,14153.06,113996.78,13.7,0.18,M,standard,East,doctorate,married,retired,mobile,branch,paid
887,28.9,79553.39,41939.64,522.0,13,19395.69,76322.69,20.6,0.71,M,standard,East,bachelor,married,employed,desktop,online,free
888,35.2,58436.21,28403.7,725.0,25,7533.32,142640.39,28.7,0.14,F,basic,East,doctorate,married,student,tablet,online,paid
889,48.1,95828.82,45826.61,632.0,24,16654.47,195778.94,16.5,0.07,M,premium,West,bachelor,single,student,mobile,online,free
890,37.4,66667.05,36306.33,631.0,20,28953.99,100089.72,8.1,0.23,M,standard,North,bachelor,married,employed,mobile,online,paid
891,36.0,72758.83,34557.25,584.0,19,18855.66,143714.95,15.7,0.19,M,basic,West,master,married,unemployed,mobile,online,paid
892,19.4,78369.56,41800.84,680.0,26,24354.44,61264.95,3.4,0.03,F,standard,South,bachelor,married,employed,mobile,online,free
893,23.5,77461.79,34733.64,639.0,19,13108.21,135308.2,28.3,0.3,M,standard,West,doctorate,divorced,student,mobile,online,paid
894,38.7,66619.19,37396.75,555.0,20,29037.15,112962.12,22.8,0.22,F,standard,West,master,single,employed,mobile,online,paid
895,36.5,51046.78,43654.05,531.0,21,4271.09,126633.86,19.7,0.24,M,basic,Central,bachelor,single,employed,mobile,online,free
896,26.8,82118.65,37153.41,625.0,12,2740.83,137835.75,3.4,0.07,M,standard,East,bachelor,married,retired,desktop,callcenter,paid
897,30.4,88336.19,23532.78,697.0,19,9946.08,164461.01,24.4,0.29,F,basic,West,highschool,single,student,mobile,callcenter,paid
898,43.7,86979.47,45154.04,660.0,18,18713.1,196814.27,0.1,0.3,F,basic,East,master,married,employed,desktop,branch,paid
899,27.5,46980.34,42066.1,651.0,19,6311.81,105676.3,11.9,0.02,F,basic,East,bachelor,single,retired,desktop,callcenter,paid
900,43.7,75933.32,49889.21,642.0,16,14731.62,108119.24,24.8,0.24,M,standard,West,bachelor,single,employed,mobile,online,free
901,38.7,58434.87,44021.49,719.0,22,20631.63,103263.35,16.9,0.17,M,basic,South,doctorate,divorced,employed,mobile,online,paid
902,34.4,43053.81,34090.37,631.0,22,22937.92,94723.28,7.1,0.21,M,basic,South,master,married,employed,desktop,online,trial
903,57.6,59821.81,38960.29,643.0,19,5175.09,103584.12,9.8,0.7,M,standard,West,bachelor,divorced,student,mobile,online,trial
904,36.3,72689.43,49804.97,432.0,19,15140.87,130926.01,2.4,0.06,M,standard,North,master,single,employed,desktop,online,free
905,21.1,82905.06,44937.62,520.0,23,23041.46,90601.15,18.1,0.31,M,basic,East,bachelor,single,student,mobile,online,free
906,30.5,69169.12,47393.59,671.0,23,16094.65,198301.68,11.6,0.1,M,standard,East,bachelor,married,student,mobile,online,paid
907,48.6,69147.35,48901.78,537.0,28,22203.05,65704.51,21.3,0.49,M,premium,West,bachelor,single,employed,mobile,branch,free
908,50.5,73484.21,35637.42,539.0,19,10861.89,63510.27,25.1,0.32,M,standard,East,bachelor,married,employed,mobile,callcenter,trial
909,40.7,61015.08,50812.47,546.0,9,13977.57,131252.81,10.7,0.45,F,premium,East,highschool,single,employed,mobile,online,paid
910,40.1,70973.29,20828.16,479.0,22,8559.7,61841.37,6.9,0.29,M,premium,South,bachelor,single,employed,desktop,online,paid
911,49.1,51274.34,19776.81,512.0,24,10829.3,71545.93,2.6,0.23,M,standard,East,highschool,single,employed,mobile,callcenter,trial
912,51.4,81795.07,46749.09,608.0,23,7156.54,129726.73,8.4,0.43,M,standard,East,master,married,employed,mobile,online,free
913,47.7,101367.94,50816.13,578.0,19,19490.05,55710.05,14.2,0.31,F,basic,South,bachelor,married,unemployed,mobile,online,trial
914,15.4,101422.06,39913.52,475.0,10,18086.91,151641.18,4.1,0.35,F,standard,East,highschool,divorced,retired,mobile,online,trial
915,35.7,73274.16,29464.37,579.0,17,8085.17,103164.62,14.3,0.16,M,basic,East,highschool,married,student,mobile,online,free
916,8.8,67966.24,38932.15,668.0,21,5946.56,146817.08,9.9,0.62,M,premium,East,bachelor,single,employed,desktop,callcenter,paid
917,29.8,84701.36,44527.53,416.0,19,16227.34,100742.85,15.0,0.29,M,basic,South,master,single,employed,mobile,online,paid
918,46.5,46393.58,47799.32,500.0,25,9613.91,155809.07,4.4,0.46,M,basic,West,master,single,retired,mobile,online,free
919,47.8,69480.75,40736.93,705.0,21,17936.45,148822.89,0.9,0.29,F,basic,East,master,single,unemployed,mobile,online,paid
920,28.5,70302.99,39652.13,452.0,18,15731.52,101767.35,13.5,0.43,M,standard,South,bachelor,divorced,employed,mobile,online,free
921,30.3,103628.29,53885.67,621.0,20,18651.82,120031.78,28.9,0.27,F,premium,North,bachelor,single,employed,desktop,online,free
922,54.2,57808.25,36237.14,672.0,19,7593.93,82233.3,29.6,0.16,F,basic,West,bachelor,married,unemployed,mobile,callcenter,paid
923,21.9,40596.24,43950.46,637.0,18,10564.46,195666.05,9.9,0.6,F,premium,East,bachelor,married,employed,mobile,online,paid
924,36.8,56888.21,45744.54,825.0,22,14192.39,149978.91,29.4,0.1,M,standard,East,bachelor,divorced,employed,mobile,online,free
925,42.4,66248.57,46079.07,611.0,8,14700.62,81923.17,12.6,0.05,M,basic,West,bachelor,single,retired,desktop,branch,paid
926,33.9,86990.65,38388.98,498.0,10,21877.38,127129.24,26.4,0.57,M,premium,South,highschool,single,employed,mobile,online,paid
927,28.4,53336.35,41541.45,485.0,22,13165.94,120247.12,23.8,0.51,F,standard,West,bachelor,single,employed,mobile,online,free
928,42.9,74371.49,38388.93,617.0,29,20547.43,82916.33,25.0,0.01,F,standard,North,master,married,employed,mobile,online,paid
929,47.3,65650.69,36680.64,583.0,10,6771.85,95028.59,7.0,0.03,M,standard,West,master,single,employed,mobile,callcenter,paid
930,40.5,81844.27,30323.54,808.0,25,15719.22,46817.55,29.9,0.3,F,standard,East,master,married,employed,mobile,branch,free
931,40.6,60952.14,44329.42,760.0,26,22337.36,139546.18,24.6,0.2,F,premium,North,master,divorced,unemployed,desktop,online,paid
932,39.6,82642.44,38190.54,522.0,14,14709.98,91371.34,16.8,0.55,M,basic,West,bachelor,married,employed,mobile,online,paid
933,26.1,59212.17,50710.19,555.0,30,9317.1,163578.36,14.0,0.43,M,basic,East,highschool,single,employed,mobile,branch,free
934,32.9,69215.92,45125.85,663.0,31,11417.29,106788.37,25.8,0.08,M,standard,North,master,single,student,tablet,callcenter,free
935,21.9,33275.48,23132.21,636.0,13,20084.84,145851.26,28.3,0.31,M,basic,West,highschool,single,employed,mobile,online,paid
936,27.1,105026.87,44580.93,516.0,19,15795.16,143708.05,29.1,0.48,M,basic,West,bachelor,married,employed,mobile,online,paid
937,12.0,57144.93,34258.82,622.0,19,15324.67,116965.84,21.0,0.4,M,standard,East,highschool,single,retired,mobile,callcenter,free
938,16.4,70237.46,51442.11,590.0,20,9080.68,53486.38,2.9,0.34,F,basic,West,highschool,single,retired,mobile,online,paid
939,24.6,78700.73,42447.62,551.0,14,14604.04,125647.06,8.7,0.77,M,basic,East,highschool,single,employed,mobile,online,paid
940,39.5,62730.38,38104.31,597.0,17,19517.4,107693.2,13.9,0.48,M,standard,East,master,married,employed,tablet,callcenter,paid
941,53.1,66792.13,51321.43,599.0,12,20482.97,156681.42,18.8,0.43,M,basic,West,bachelor,married,student,desktop,online,paid
942,31.2,49816.29,49073.18,769.0,17,15319.76,114841.2,13.0,0.26,M,premium,South,master,married,employed,desktop,branch,paid
943,40.5,65479.89,31398.5,663.0,26,13985.0,174589.68,21.0,0.13,F,standard,South,master,married,retired,mobile,branch,paid
944,36.3,98946.46,33781.79,568.0,26,12523.32,113772.22,15.7,0.08,M,basic,West,highschool,single,employed,desktop,online,free
945,30.7,61480.91,51971.01,638.0,25,14609.43,90315.37,12.7,0.34,M,standard,East,highschool,single,employed,mobile,branch,trial
946,43.0,74807.51,27814.14,479.0,26,18099.47,55890.57,24.4,0.15,M,premium,South,highschool,single,retired,mobile,online,paid
947,40.6,67379.45,37729.32,617.0,15,20681.07,102583.83,12.7,0.44,F,standard,East,highschool,single,unemployed,mobile,online,paid
948,42.9,77651.09,45182.41,529.0,18,20764.33,111540.2,17.4,0.36,O,standard,West,doctorate,divorced,student,mobile,branch,free
949,34.9,85340.06,41762.99,605.0,16,16341.69,101018.93,13.8,0.25,M,standard,West,bachelor,married,employed,mobile,online,free
950,36.1,55688.27,45667.11,704.0,22,17967.93,165402.95,2.7,0.05,M,premium,West,highschool,divorced,employed,mobile,branch,paid
951,31.4,80703.04,41797.14,562.0,20,10572.96,118998.47,1.3,0.33,O,basic,West,master,single,employed,mobile,callcenter,free
952,42.0,63825.19,29074.39,622.0,21,15045.93,112746.73,18.9,0.03,M,standard,North,bachelor,single,unemployed,mobile,callcenter,paid
953,25.0,56369.32,38165.47,568.0,28,16061.02,148145.1,4.9,0.13,F,standard,East,highschool,single,employed,desktop,branch,paid
954,40.4,89260.89,40842.52,536.0,18,15477.36,91385.61,29.1,0.25,M,premium,North,highschool,single,employed,mobile,online,paid
955,31.0,73093.19,39279.85,640.0,20,7041.2,140951.5,23.8,0.27,F,basic,East,bachelor,divorced,employed,mobile,online,free
956,26.9,49458.73,26698.57,638.0,24,5523.15,179107.22,3.4,0.31,M,standard,West,highschool,single,unemployed,mobile,online,paid
957,35.1,42838.99,39799.12,625.0,18,17830.82,51775.43,16.4,0.5,F,standard,East,bachelor,single,unemployed,mobile,online,trial
958,36.8,78692.78,28683.34,556.0,22,13011.36,72037.12,8.9,0.58,F,basic,South,bachelor,single,employed,mobile,online,trial
959,35.4,66089.09,45031.16,625.0,25,16234.33,63840.86,13.0,0.36,M,basic,West,bachelor,single,employed,desktop,online,free
960,17.6,53361.34,33644.98,715.0,15,27175.17,122495.76,9.0,0.3,F,standard,South,bachelor,single,retired,mobile,online,free
961,52.1,76505.61,23802.15,595.0,19,16964.43,132748.29,15.9,0.46,M,basic,North,bachelor,married,employed,desktop,online,free
962,24.5,68586.02,44857.29,624.0,20,12177.35,144080.33,27.3,0.1,M,premium,East,highschool,single,student,mobile,online,paid
963,26.9,115154.59,54020.78,621.0,18,17938.87,114008.78,25.7,0.28,M,premium,East,bachelor,married,employed,desktop,branch,paid
964,44.2,74183.12,29178.11,544.0,30,12109.59,162266.86,15.1,0.12,M,standard,West,master,single,employed,mobile,online,paid
965,33.6,49656.44,51394.63,709.0,20,8818.6,120511.94,27.3,0.14,M,basic,East,doctorate,married,employed,mobile,branch,paid
966,51.2,74511.35,45214.33,615.0,15,14339.02,165704.3,22.8,0.25,M,basic,East,highschool,divorced,retired,mobile,online,free
967,39.5,50117.11,34807.81,571.0,20,9565.03,77599.57,12.6,0.22,M,standard,Central,bachelor,married,retired,desktop,online,paid
968,37.3,64028.86,35320.97,651.0,20,17173.5,73509.17,29.9,0.15,M,standard,East,highschool,single,retired,tablet,online,paid
969,19.2,57339.43,33449.58,615.0,19,14477.05,111700.5,11.2,0.15,M,basic,East,bachelor,married,employed,mobile,branch,paid
970,31.4,54413.94,47790.58,555.0,14,20103.1,68750.81,12.8,0.24,M,basic,West,master,married,employed,mobile,online,trial
971,52.0,62944.19,44899.42,556.0,24,9449.09,140623.85,4.4,0.6,F,premium,East,highschool,single,student,desktop,online,free
972,32.4,84019.04,37629.75,482.0,19,16660.96,131276.11,6.3,0.01,F,basic,East,bachelor,single,employed,mobile,online,free
973,45.6,48485.09,35787.63,628.0,26,9907.32,43225.75,0.6,0.19,F,premium,East,bachelor,single,employed,mobile,online,paid
974,31.6,62344.48,41543.33,544.0,16,7254.02,126898.78,13.7,0.59,M,standard,East,highschool,single,unemployed,mobile,branch,paid
975,44.4,83231.65,38285.36,662.0,22,9986.98,87329.12,7.4,0.28,F,premium,East,master,married,unemployed,mobile,online,paid
976,44.7,64831.11,36336.29,592.0,16,15859.05,97667.45,13.0,0.22,M,basic,South,highschool,married,unemployed,mobile,online,paid
977,30.0,54253.32,25448.9,616.0,20,15365.13,99295.42,17.2,0.37,M,standard,North,bachelor,divorced,employed,mobile,callcenter,trial
978,21.1,108058.86,27339.71,754.0,18,11805.86,154777.23,18.1,0.19,M,premium,West,highschool,single,employed,desktop,online,paid
979,36.0,66826.41,34538.09,651.0,25,19640.71,194557.36,1.0,0.13,F,premium,Central,master,single,employed,desktop,branch,paid
980,11.8,49607.11,47460.18,649.0,18,22868.16,153882.08,11.8,0.3,F,premium,West,bachelor,widowed,unemployed,tablet,branch,paid
981,37.9,70635.2,37248.81,664.0,22,18751.59,129804.62,9.6,0.4,F,standard,West,highschool,married,employed,tablet,online,trial
982,24.6,86011.76,41956.39,518.0,25,12741.89,143863.59,15.4,0.21,M,basic,North,bachelor,divorced,employed,mobile,online,paid
983,37.2,64341.57,40272.05,521.0,19,10875.97,157943.85,24.3,0.37,M,premium,East,highschool,single,employed,mobile,online,paid
984,35.8,52748.65,34718.93,674.0,22,20081.12,162467.04,23.5,0.05,F,basic,West,highschool,single,employed,mobile,online,trial
985,31.2,84444.0,35664.76,455.0,22,16815.11,108067.15,24.6,0.14,M,basic,East,bachelor,single,employed,mobile,online,paid
986,50.3,71644.25,42575.85,532.0,23,27687.87,142800.33,22.0,0.51,M,standard,South,highschool,single,employed,mobile,online,free
987,35.2,68835.51,32712.37,557.0,21,17254.64,94882.62,28.6,0.37,M,standard,East,highschool,married,unemployed,desktop,branch,free
988,38.9,58044.64,46253.57,540.0,18,18934.27,68339.31,19.4,0.05,M,basic,North,master,single,employed,desktop,branch,free
989,40.7,65607.08,29220.99,603.0,17,16389.04,131967.67,11.9,0.15,F,standard,East,bachelor,single,employed,mobile,callcenter,paid
990,36.0,77478.31,40530.11,623.0,22,12788.66,86506.4,18.4,0.51,F,standard,West,bachelor,married,unemployed,mobile,online,free
991,36.7,62824.14,32936.21,557.0,20,18510.51,91095.79,22.0,0.2,F,standard,East,master,single,unemployed,mobile,online,free
992,29.2,88444.45,43631.76,632.0,20,17223.9,52644.25,3.1,0.43,F,standard,North,bachelor,single,retired,mobile,online,paid
993,31.5,79212.75,39510.11,592.0,25,8461.72,160779.97,12.9,0.12,M,standard,North,bachelor,widowed,unemployed,desktop,callcenter,trial
994,35.4,69418.51,25843.87,675.0,23,14153.55,171864.54,27.2,0.26,M,standard,East,bachelor,married,retired,mobile,online,paid
995,36.0,90402.85,39946.17,520.0,23,17663.89,109157.7,2.5,0.25,M,standard,South,master,single,employed,desktop,callcenter,trial
996,44.9,53321.35,50702.35,743.0,21,11573.05,41735.42,24.4,0.43,M,basic,South,highschool,single,employed,tablet,branch,paid
997,39.1,66547.14,31788.72,480.0,17,14791.53,112162.53,14.6,0.3,M,basic,East,bachelor,single,employed,mobile,branch,paid
998,26.0,99449.57,45253.95,608.0,19,14694.64,74952.42,9.3,0.18,M,standard,East,bachelor,single,employed,desktop,online,paid
999,39.8,44812.34,42680.17,768.0,18,15716.36,86578.0,4.0,0.09,F,standard,North,master,single,employed,desktop,branch,paid
