,age,income,expenses,score,purchases,savings,loan_amount,tenure,debt_ratio,gender,plan,region,education,marital_status,employment,device,channel,subscription_type
846,22.2,82028.68,36792.37,576.0,16,18602.71,110745.46,19.8,0.08,M,standard,South,master,single,employed,mobile,online,free
847,39.2,79540.57,62346.93,608.0,22,14367.06,120926.29,5.6,0.48,M,basic,South,highschool,single,employed,desktop,online,paid
848,31.8,56675.53,29811.48,579.0,10,14250.06,138409.15,20.9,0.21,M,basic,East,bachelor,married,student,desktop,branch,free
849,26.0,65258.97,48384.51,550.0,30,6127.09,109991.83,8.3,0.39,M,basic,East,bachelor,married,student,mobile,branch,trial
850,23.9,71711.39,31598.34,538.0,16,14933.53,137249.12,27.1,0.46,F,basic,West,doctorate,married,retired,mobile,online,free
851,29.4,67060.52,46310.34,623.0,17,15934.64,104719.63,15.8,0.32,F,basic,North,bachelor,single,unemployed,mobile,online,free
852,40.4,77826.27,6438.6,851.0,21,12072.38,84189.78,15.8,0.1,M,basic,South,bachelor,divorced,employed,tablet,online,paid
853,23.6,55947.31,32638.57,422.0,25,14757.79,145953.81,11.1,0.21,M,basic,South,master,married,retired,mobile,branch,paid
854,38.5,85926.27,35280.7,570.0,17,8369.51,114708.03,16.2,0.4,F,basic,West,bachelor,married,employed,desktop,online,free
855,41.9,65450.02,40962.79,630.0,18,19001.0,127251.35,4.4,0.11,F,premium,East,master,single,employed,desktop,branch,paid
856,24.9,92674.37,33945.89,602.0,24,10335.98,105741.26,25.0,0.3,M,basic,East,highschool,married,unemployed,desktop,branch,paid
857,34.9,35530.34,59685.21,646.0,17,11554.65,86268.58,10.5,0.44,M,basic,West,bachelor,married,employed,mobile,online,paid
858,24.5,98153.92,32988.86,585.0,18,17820.06,110545.68,2.3,0.31,F,basic,West,highschool,married,employed,mobile,online,paid
859,41.2,44245.6,54735.53,682.0,24,15527.53,162603.45,9.7,0.11,M,basic,West,bachelor,single,student,mobile,callcenter,free
860,39.9,83265.79,40211.87,569.0,22,20964.58,120294.68,8.8,0.42,M,basic,South,bachelor,single,employed,mobile,branch,free
861,33.9,51210.66,42843.68,580.0,29,10570.49,117359.98,18.9,0.4,M,basic,North,highschool,single,unemployed,mobile,online,free
862,40.4,64499.51,33749.98,571.0,19,9348.28,193691.53,27.4,0.29,M,basic,South,highschool,married,employed,mobile,online,free
863,26.9,29343.18,28809.43,741.0,19,9880.59,150853.21,23.1,0.18,O,standard,South,master,single,employed,mobile,online,free
864,53.3,84600.01,40330.18,510.0,25,19047.86,186592.78,13.5,0.27,M,basic,North,bachelor,divorced,retired,mobile,online,free
865,35.0,76466.87,47004.5,530.0,19,10408.81,150589.64,28.7,0.25,F,basic,West,master,single,employed,mobile,online,free
866,50.1,49288.46,38850.25,611.0,15,17440.46,44413.35,10.9,0.56,O,basic,East,doctorate,married,employed,mobile,branch,free
867,37.7,70299.33,38806.18,605.0,21,14233.46,155927.44,7.1,0.1,F,basic,West,bachelor,married,employed,mobile,online,paid
868,21.9,64485.49,39594.93,372.0,29,14540.1,130014.1,8.4,0.22,M,standard,North,highschool,married,employed,desktop,branch,paid
869,44.1,68189.63,43307.46,529.0,21,14403.47,107660.75,24.6,0.1,M,basic,South,master,widowed,employed,mobile,callcenter,free
870,21.6,75974.7,43347.19,521.0,24,-74.93,189674.16,16.7,0.42,F,basic,East,master,married,employed,mobile,online,paid
871,20.4,64171.07,33121.2,629.0,19,15119.78,182672.05,16.7,0.37,F,basic,West,bachelor,single,employed,mobile,online,free
872,35.6,79981.75,31469.55,541.0,26,18147.38,137292.64,5.4,0.07,M,standard,West,master,single,student,mobile,branch,free
873,38.2,76119.58,23823.84,523.0,18,24358.3,129509.86,20.3,0.33,F,basic,North,bachelor,single,employed,mobile,online,paid
874,40.5,68512.82,43793.02,626.0,27,14680.16,143553.1,12.0,0.22,F,basic,South,highschool,married,employed,mobile,online,free
875,45.7,70170.13,45788.04,544.0,29,17357.32,91183.35,22.3,0.49,M,basic,East,master,married,retired,mobile,branch,free
876,33.5,80232.27,41726.15,688.0,25,15245.5,61453.15,16.7,0.28,F,basic,South,highschool,divorced,employed,mobile,online,paid
877,35.2,82691.76,21988.08,706.0,26,25756.57,63840.12,20.1,0.08,F,basic,West,master,single,employed,mobile,online,paid
878,27.6,61873.44,34167.09,651.0,18,15525.29,60495.81,18.0,0.28,F,basic,East,master,single,retired,mobile,online,free
879,45.0,63086.56,38036.55,639.0,16,13317.56,115464.21,22.5,0.16,F,basic,West,bachelor,single,employed,desktop,callcenter,trial
880,59.5,66180.96,23323.07,607.0,19,11874.32,55580.63,4.4,0.04,F,standard,East,highschool,single,employed,mobile,online,free
881,34.7,67992.3,54119.52,556.0,17,21440.01,87428.56,3.6,0.09,F,standard,North,bachelor,married,employed,desktop,online,free
882,38.7,64815.29,47115.32,645.0,16,17994.4,135126.41,14.8,0.32,M,standard,South,bachelor,single,employed,desktop,branch,paid
883,17.4,78863.79,47415.08,676.0,23,12833.67,84589.72,24.9,0.11,F,basic,South,highschool,single,student,mobile,branch,free
884,38.2,48146.33,41377.29,561.0,18,18484.02,132613.43,20.0,0.4,F,standard,East,highschool,single,employed,mobile,online,trial
885,27.1,99306.04,39548.9,564.0,20,17431.13,182387.95,28.4,0.28,F,basic,North,highschool,married,employed,mobile,callcenter,paid
886,43.5,55920.17,37434.48,490.0,16,19442.49,165901.78,28.5,0.42,F,basic,East,highschool,divorced,retired,mobile,online,free
887,33.1,46797.26,51581.66,497.0,17,13816.12,145923.66,24.5,0.24,M,premium,South,master,married,employed,tablet,branch,free
888,53.2,93112.75,47185.96,716.0,15,13061.68,93607.55,1.8,0.31,F,basic,South,bachelor,married,employed,mobile,online,paid
889,42.3,66256.39,29877.76,709.0,24,14988.03,80494.7,4.3,0.35,M,basic,South,bachelor,widowed,employed,mobile,online,paid
890,26.9,60193.38,35139.11,666.0,20,10938.18,129401.82,25.3,0.21,M,basic,North,highschool,single,employed,mobile,online,trial
891,32.7,72101.38,42637.92,597.0,19,15946.99,154959.78,26.8,0.36,F,standard,South,bachelor,married,employed,mobile,online,paid
892,29.7,79672.34,47776.33,587.0,23,13541.19,49485.97,13.8,0.54,M,basic,South,bachelor,married,student,mobile,online,paid
893,50.0,81624.36,34230.23,615.0,25,13904.18,96589.35,10.8,0.46,M,standard,South,highschool,single,employed,mobile,branch,free
894,41.6,42449.24,28022.18,569.0,17,19561.14,36769.87,27.9,0.6,M,basic,South,bachelor,single,employed,desktop,online,free
895,35.1,91316.49,39578.26,672.0,17,17931.49,88943.48,1.5,0.33,M,basic,North,highschool,single,student,desktop,online,paid
896,25.2,48308.23,55626.6,507.0,18,14389.19,152903.29,3.0,0.25,F,standard,North,doctorate,married,student,mobile,online,free
897,41.3,97825.81,36972.5,552.0,18,16136.35,146805.13,25.4,0.53,M,basic,South,bachelor,married,student,mobile,online,free
898,27.5,60745.58,34199.73,450.0,15,12939.53,91191.59,5.2,0.21,F,basic,East,bachelor,married,employed,mobile,online,paid
899,32.6,84937.55,42506.54,556.0,20,15850.48,145680.8,5.9,0.65,F,basic,South,master,married,employed,mobile,online,paid
900,38.8,56556.06,27345.31,634.0,26,19058.87,162791.53,2.3,0.33,M,standard,North,bachelor,single,employed,mobile,online,paid
901,27.3,84607.19,39483.29,430.0,25,19930.79,200477.98,12.2,0.23,F,basic,North,bachelor,divorced,student,desktop,online,trial
902,42.2,62726.38,35906.5,603.0,20,16424.51,120000.35,12.9,0.07,M,basic,North,master,divorced,retired,mobile,branch,free
903,38.6,75108.89,47619.94,673.0,12,20037.98,120759.76,1.9,0.24,F,basic,North,master,single,employed,mobile,branch,trial
904,35.5,87871.04,46783.05,662.0,26,13787.81,121341.29,28.6,0.61,M,premium,North,bachelor,single,employed,mobile,branch,free
905,32.7,61715.24,43076.76,494.0,27,12502.1,60022.77,28.2,0.38,F,basic,East,highschool,married,employed,mobile,online,paid
906,21.2,98696.13,34040.25,784.0,18,13568.51,97491.1,17.2,0.75,M,basic,East,bachelor,married,student,mobile,online,paid
907,34.6,83294.69,34305.79,727.0,17,11510.96,105047.07,17.6,0.32,M,premium,North,bachelor,married,employed,desktop,branch,paid
908,19.3,67963.33,47851.45,632.0,24,16033.46,133599.01,1.0,0.22,M,basic,East,bachelor,married,employed,mobile,online,trial
909,35.8,64607.45,31463.86,562.0,15,11601.68,109203.28,27.4,0.11,M,premium,South,highschool,married,employed,mobile,branch,trial
910,45.5,85863.36,38727.57,481.0,26,15788.83,156158.52,29.9,0.39,F,basic,North,doctorate,married,employed,desktop,online,free
911,28.7,58842.84,32522.06,515.0,20,5471.89,142180.63,27.7,0.35,M,basic,North,highschool,married,unemployed,desktop,online,paid
912,33.3,42138.31,32914.4,690.0,18,10736.64,113563.43,22.0,0.44,F,standard,West,bachelor,married,employed,mobile,online,free
913,26.0,71013.99,31450.37,628.0,30,11679.93,81828.68,25.4,0.18,F,basic,South,highschool,married,employed,mobile,callcenter,free
914,44.5,66365.17,40121.11,519.0,26,23727.88,99668.78,22.2,0.09,O,basic,West,master,married,employed,mobile,branch,paid
915,39.6,70432.29,44733.12,457.0,22,11122.71,92302.44,25.1,0.28,M,standard,South,highschool,married,student,mobile,branch,paid
916,54.6,80048.96,42650.13,608.0,26,13567.72,128989.86,29.4,0.19,M,premium,West,bachelor,married,employed,mobile,branch,paid
917,35.3,59812.97,34150.29,508.0,16,9344.94,92396.61,26.4,0.23,M,basic,East,master,single,employed,desktop,branch,paid
918,36.2,96431.92,40567.85,478.0,23,12243.7,129889.42,13.4,0.61,F,standard,South,master,widowed,employed,desktop,online,trial
919,40.9,84512.47,33752.83,573.0,21,22862.36,114550.29,12.8,0.31,M,basic,West,highschool,single,employed,mobile,online,paid
920,17.3,70032.43,37164.28,501.0,20,9930.37,72706.13,28.1,0.34,M,basic,West,highschool,single,employed,mobile,branch,trial
921,25.5,70804.97,42687.49,402.0,26,11585.51,58600.95,23.7,0.15,F,basic,West,highschool,divorced,retired,mobile,branch,paid
922,13.1,71304.34,33705.29,636.0,18,17610.19,117304.4,5.3,0.23,F,standard,North,bachelor,divorced,employed,mobile,branch,free
923,23.4,52585.3,37072.77,579.0,22,13766.66,116152.11,1.4,0.37,M,basic,North,bachelor,married,employed,mobile,branch,paid
924,16.4,91193.14,47574.87,529.0,19,11447.87,168356.62,18.8,0.39,M,standard,West,bachelor,divorced,student,mobile,callcenter,free
925,43.1,75246.01,38531.19,660.0,27,12737.52,119328.58,21.3,0.29,M,basic,West,bachelor,married,employed,mobile,online,paid
926,29.3,48688.22,46191.33,656.0,19,18068.15,78063.64,10.0,0.54,M,basic,East,bachelor,single,retired,mobile,callcenter,free
927,48.5,60210.83,34850.77,714.0,17,13781.89,117649.31,22.9,0.25,M,basic,North,bachelor,single,employed,mobile,online,free
928,44.3,55129.38,32238.03,567.0,26,14287.81,122054.32,14.8,0.54,M,basic,East,highschool,single,employed,mobile,branch,free
929,44.1,70445.83,33973.86,740.0,21,10248.94,116585.42,20.1,0.2,M,standard,East,bachelor,divorced,employed,mobile,online,paid
930,25.8,73833.4,38375.89,687.0,23,15615.48,94068.38,28.9,0.19,F,premium,North,doctorate,married,retired,tablet,online,paid
931,37.4,60159.26,51513.64,680.0,23,10361.07,111106.53,21.1,0.03,M,basic,West,master,single,employed,mobile,online,free
932,24.9,73050.45,28999.72,644.0,19,19053.03,102084.12,13.7,0.36,M,premium,West,bachelor,married,student,mobile,online,paid
933,32.6,79894.77,25131.18,513.0,22,19192.27,115396.58,29.8,0.46,F,basic,West,bachelor,married,employed,mobile,branch,free
934,46.2,47020.64,39720.0,530.0,14,23761.85,168075.26,11.4,0.21,F,premium,East,bachelor,married,employed,mobile,online,paid
935,42.0,81802.91,29364.17,553.0,17,16769.51,140364.53,5.3,0.52,F,premium,South,master,divorced,employed,mobile,callcenter,paid
936,43.2,83881.82,48693.0,626.0,20,9886.08,82884.28,16.4,0.51,F,basic,South,doctorate,single,employed,mobile,online,paid
937,38.8,74765.83,46760.85,551.0,12,15170.04,133826.5,25.2,0.5,M,basic,East,bachelor,married,employed,mobile,online,free
938,29.7,69425.68,39580.46,680.0,14,4021.24,131288.23,25.9,0.27,M,basic,North,highschool,single,employed,mobile,online,paid
939,20.8,72995.89,37000.62,706.0,22,8686.48,178480.17,22.8,0.26,F,basic,North,bachelor,single,employed,mobile,online,free
940,37.8,42544.73,41336.77,641.0,22,19212.28,132476.45,16.3,0.18,M,basic,West,bachelor,divorced,employed,mobile,online,paid
941,37.2,87536.2,20979.45,492.0,36,15083.43,79726.89,14.8,0.22,M,premium,North,bachelor,single,retired,mobile,branch,paid
942,20.6,53240.87,40612.07,664.0,20,13364.59,149582.9,28.2,0.41,M,basic,East,highschool,single,employed,mobile,branch,paid
943,36.5,70254.37,27262.96,662.0,19,11954.32,141156.2,24.2,0.53,M,basic,North,bachelor,married,employed,mobile,branch,paid
944,32.3,61460.76,20564.31,545.0,18,11378.31,146028.33,5.3,0.34,M,basic,South,highschool,single,employed,mobile,branch,trial
945,38.9,76492.88,37193.29,515.0,30,22407.74,173262.29,5.5,0.15,F,standard,North,bachelor,married,employed,desktop,online,paid
946,48.2,79479.12,49881.97,628.0,11,16622.95,140848.12,27.9,0.48,M,basic,South,doctorate,divorced,employed,desktop,callcenter,free
947,40.0,52488.01,34053.83,575.0,12,15497.24,123170.34,15.8,0.23,M,basic,North,bachelor,single,employed,desktop,online,free
948,40.0,69615.82,43974.21,669.0,18,17049.06,129230.21,11.5,0.05,F,basic,South,bachelor,single,employed,mobile,branch,free
949,34.1,94061.33,48953.22,611.0,18,25808.59,104904.37,29.9,0.04,F,basic,West,bachelor,married,employed,tablet,callcenter,paid
950,25.4,57611.13,39316.09,540.0,17,15682.82,135405.6,5.4,0.14,F,basic,East,bachelor,married,employed,mobile,branch,paid
951,24.7,76537.82,40577.23,440.0,16,10862.76,66966.77,19.9,0.38,F,basic,West,highschool,married,employed,mobile,branch,paid
952,32.3,81455.58,52404.9,537.0,16,22079.26,110209.89,21.7,0.32,F,basic,East,highschool,married,employed,mobile,branch,paid
953,42.7,77488.61,51490.47,604.0,27,15642.25,136178.46,20.7,0.22,F,basic,West,master,single,employed,desktop,online,free
954,24.9,78215.14,30193.7,558.0,19,13107.81,40924.32,2.6,0.17,M,basic,West,master,married,employed,desktop,branch,paid
955,34.4,57542.25,51356.2,543.0,22,13291.62,150179.03,6.9,0.06,F,basic,North,bachelor,divorced,student,mobile,online,free
956,42.1,49585.44,38698.16,634.0,15,15647.72,115589.74,14.4,0.25,M,standard,South,bachelor,married,student,desktop,branch,free
957,33.5,78884.88,42041.84,701.0,13,23354.1,114420.45,18.3,0.11,M,premium,East,highschool,married,retired,mobile,online,free
958,47.1,82960.89,23921.36,629.0,17,15394.94,143477.92,1.1,0.34,F,standard,South,bachelor,married,student,desktop,online,free
959,41.9,60809.86,45343.18,579.0,27,15862.61,48964.34,19.3,0.35,F,standard,East,highschool,married,student,mobile,online,free
960,44.7,69984.91,42357.72,750.0,15,15756.14,213458.87,13.3,0.51,F,basic,West,bachelor,single,employed,mobile,callcenter,paid
961,34.9,51894.19,45551.28,617.0,22,19735.76,100928.95,20.2,0.13,F,premium,East,master,married,retired,desktop,branch,trial
962,36.1,59714.59,40116.04,598.0,19,9326.6,91668.47,15.7,0.15,M,basic,South,doctorate,divorced,employed,mobile,branch,paid
963,41.2,67594.89,35643.6,587.0,16,18193.84,130229.68,26.0,0.2,F,basic,East,highschool,married,employed,mobile,online,paid
964,22.6,76693.81,39363.47,712.0,22,20700.05,88939.7,23.0,0.37,F,basic,South,bachelor,single,employed,mobile,online,paid
965,48.7,58316.9,38323.75,464.0,20,15524.35,121285.53,25.9,0.15,M,standard,West,highschool,single,employed,tablet,branch,free
966,43.3,77861.19,27549.34,500.0,15,13299.33,140740.4,21.8,0.04,F,basic,West,highschool,single,employed,mobile,online,paid
967,17.8,52139.34,40829.43,712.0,19,11777.09,75815.85,19.3,0.13,M,basic,North,bachelor,married,employed,mobile,branch,paid
968,41.3,83690.64,46488.04,620.0,21,8070.08,162218.08,7.3,0.27,M,basic,South,bachelor,single,employed,mobile,branch,paid
969,48.0,78366.65,41542.84,784.0,16,11801.26,126268.16,11.2,0.26,F,basic,South,highschool,single,employed,desktop,branch,free
970,25.1,60819.04,31832.85,642.0,29,3580.81,139991.32,19.3,0.56,F,basic,North,master,single,employed,mobile,online,free
971,35.3,73239.92,40110.15,749.0,21,10085.78,123575.19,14.9,0.2,F,standard,North,bachelor,divorced,unemployed,tablet,callcenter,free
972,39.9,64960.57,52429.53,468.0,17,10904.57,105810.45,23.4,0.17,M,basic,West,master,married,employed,mobile,online,free
973,30.5,62492.91,44957.87,477.0,12,15120.68,155562.74,12.0,0.68,F,basic,East,bachelor,married,employed,mobile,online,paid
974,29.5,89080.15,41100.25,538.0,21,4751.53,159906.81,28.7,0.64,M,basic,South,bachelor,divorced,employed,tablet,branch,paid
975,38.8,58299.92,31264.1,573.0,20,11938.85,83521.54,9.3,0.24,M,standard,West,highschool,married,retired,mobile,online,paid
976,49.5,80806.03,41288.17,627.0,27,11834.61,73810.96,20.3,0.52,M,standard,North,highschool,married,employed,desktop,online,free
977,43.5,53628.94,53861.92,817.0,23,12940.65,80891.93,19.3,0.22,M,basic,West,bachelor,single,employed,desktop,branch,paid
978,50.9,71444.75,50230.62,526.0,29,20115.06,153976.72,25.5,0.55,M,basic,West,master,married,employed,mobile,online,trial
979,32.2,56189.29,42062.35,652.0,21,16741.22,168967.6,7.3,0.21,F,standard,East,bachelor,married,employed,desktop,online,free
980,25.5,80238.18,44794.35,514.0,19,9765.89,115200.48,25.2,0.11,M,basic,South,highschool,married,employed,mobile,online,paid
981,41.0,96891.29,44419.06,503.0,18,17987.02,108708.47,28.3,0.06,M,basic,South,highschool,married,employed,mobile,online,paid
982,21.1,75304.99,43943.56,549.0,18,20103.89,141707.6,20.0,0.24,F,basic,South,highschool,single,employed,mobile,online,paid
983,28.1,71326.64,46272.57,592.0,25,15036.3,143067.32,5.4,0.25,F,basic,East,bachelor,married,employed,desktop,online,free
984,35.9,75185.48,47152.9,721.0,26,5407.29,51012.26,26.1,0.51,M,standard,East,highschool,single,employed,mobile,online,paid
985,38.5,37498.33,34880.74,607.0,23,4747.59,138965.75,19.9,0.5,M,basic,West,bachelor,married,employed,mobile,online,free
986,23.6,84767.29,46266.95,647.0,20,20632.94,96212.02,19.1,0.33,M,standard,South,bachelor,married,employed,mobile,callcenter,paid
987,24.8,92964.13,39673.3,617.0,23,9308.73,57513.46,3.7,0.36,F,basic,North,highschool,single,unemployed,mobile,callcenter,free
988,30.7,69402.16,25799.51,560.0,25,6961.2,127045.58,15.6,0.12,F,basic,North,bachelor,single,employed,desktop,online,paid
989,38.8,69145.05,38055.91,677.0,19,13666.88,110935.59,8.5,0.49,F,basic,East,bachelor,married,employed,mobile,online,paid
990,38.5,80593.49,45059.12,783.0,25,9449.27,73383.9,24.1,0.22,M,basic,South,bachelor,married,employed,mobile,callcenter,paid
991,21.1,77296.29,44308.01,633.0,18,15035.42,110157.23,4.1,0.24,F,premium,West,highschool,single,student,mobile,callcenter,trial
992,45.2,42453.96,25599.27,649.0,27,13233.53,81310.86,29.7,0.33,M,basic,West,highschool,married,employed,mobile,online,free
993,42.7,57640.29,37841.86,529.0,20,16851.7,111927.56,10.3,0.36,F,basic,North,highschool,single,student,mobile,branch,paid
994,18.2,94540.13,48791.36,660.0,21,7110.03,131033.31,6.9,0.47,F,basic,West,highschool,divorced,employed,mobile,online,paid
995,60.9,61397.18,32228.3,660.0,16,15297.83,145038.25,28.8,0.09,F,premium,North,highschool,married,student,mobile,online,paid
996,30.3,96092.17,41730.94,640.0,17,13827.2,164153.27,12.2,0.32,F,premium,East,bachelor,married,employed,mobile,callcenter,paid
997,44.0,74907.88,38755.57,427.0,24,14630.44,108663.31,1.4,0.14,M,basic,East,highschool,single,employed,mobile,branch,paid
998,28.3,70307.65,25216.04,638.0,22,21006.07,112532.02,22.4,0.37,F,premium,East,highschool,single,employed,mobile,online,paid
999,35.2,61542.13,48579.87,433.0,22,19050.04,127348.0,8.1,0.12,F,basic,East,highschool,married,unemployed,mobile,online,free
